OID,Oversight Agency,Operator Name,Location Name,Address,City,State,Postcode,WiFi Dwn,WiFi Up,Wi-Fi Available,Workstation #,Staffed,Mon Open,Mon Close,Mon Open_2,Mon Close_2,Tue Open,Tue Close,Tue Open_2,Tue Close_2,Wed Open,Wed Close,Wed Open_2,Wed Close_2,Thu Open,Thu Close,Thu Open_2,Thu Close_2,Fri Open,Fri Close,Fri Open_2,Fri Close_2,Sat Open,Sat Close,Sat Open_2,Sat Close_2,Sun Open,Sun Close,Language Access,Wheelchair Accessible,Wheelchair Access Notes,OS Accessibility Features,Open Lab Hrs Per Wk,Training  Hours Per Wk,Supplementary Equipment,Device Loaning,Devices Loaned,Access Requirements,Access Notes,URL,BoroCode,Borough,NTA Name
274,Department for the Aging,BRONX HOUSE INC,BRONX HOUSE WEINBERG NEIGHBORHOOD CENTER,990 Pelham Parkway South,Bronx,NY,10461,19.0,5.0,True,10,False,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,True,40:00:00,3.0,,,,Must be 60+ years of age to access,,https://bronxhouse.org/Program/about-membership/,2,Bronx,Pelham Parkway
76,New York Public Library,New York Public Library,Stephen A. Schwarzman Bldg,476 Fifth Avenue,New York,NY,10018,2000.0,2000.0,True,176,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,1:00 PM,5:00 PM,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,56:00:00,3.4,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/schwarzman,1,Manhattan,Midtown-Midtown South
59,New York Public Library,New York Public Library,Pelham Bay,3060 Middletown Road,Bronx,NY,10461,30.0,30.0,True,33,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,6.7,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/pelham-bay,2,Bronx,Schuylerville-Throgs Neck-Edgewater Park
161,Queens Library,Queens Library,Broadway,40-20 Broadway,Long Island City,NY,11103,20.0,20.0,True,18,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Bengali, Urdu, Spanish, Arabic, Croatian, French, Greek, Italian, Japanese, Portuguese and Tagalog.",Partially,"Building is wheelchair accessible, but all levels may not be.",True,47:00:00,5.9,"Printer, Scanner",50.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Broadway,4,Queens,Astoria
226,Department of Parks and Recreation,Department of Parks and Recreation,Al Oerter,131-40 Fowler Avenue,Flushing,NY,11355,160.0,50.0,True,25,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,12:30 PM,8:30 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.  Introductory workshops available in Mandarin.",Y,,True,48:00:00,22.7,"Printer, Instructional Monitor, Cameras, Audio Production",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,4,Queens,park-cemetery-etc-Queens
203,Queens Library,Queens Library,Pomonok,158-21 Jewel Avenue,Flushing,NY,11365,20.0,20.0,True,25,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Russian, Pashto, Dari.",Partially,"Building is wheelchair accessible, but all levels may not be.",True,44:00:00,1.2,"Printer, Scanner",29.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Pomonok,4,Queens,Pomonok-Flushing Heights-Hillcrest
35,New York Public Library,New York Public Library,Hudson Park,66 Leroy Street,New York,NY,10014,30.0,30.0,True,20,True,11:00 AM,6:00 PM,,,12:00 PM,7:00 PM,,,11:00 AM,6:00 PM,,,12:00 PM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",N,,True,42:00:00,2.1,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/hudson-park,1,Manhattan,West Village
202,Queens Library,Queens Library,Peninsula ALC,92-25 Rockaway Beach Boulevard,Rockaway Beach,NY,11693,20.0,20.0,True,36,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.",Y,,True,47:00:00,0.0,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/services/adult-literacy/adult-learner-program/peninsula,4,Queens,Hammels-Arverne-Edgemere
367,Department for the Aging,RISEBORO COMMUNITY PARTNERSHIP INC,RIDGEWOOD BUSHWICK NEIGHBORHOOD SC,319 Stanhope Street,Brooklyn,NY,11237,6.0,1.0,True,12,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in: Spanish, Mandarin, Cantonese, Bengali, Russian; programming available in Spanish",Y,,True,40:00:00,8.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.riseboro.org/rb/seniors/senior_centers_and_clubs/,3,Brooklyn,Bushwick North
342,Department for the Aging,JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC,OCEAN PARKWAY NEIGHBORHOOD SENIOR CENTER,1960 East 7th Street,Brooklyn,NY,11223,,,False,7,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,2.0,,,,Must be 60+ years of age to access,,https://www.jccgci.org/our-services/senior-support-systems/senior-centers,3,Brooklyn,Homecrest
256,Department of Parks and Recreation,Department of Parks and Recreation,Vic Hanson,133-39 Guy R Brewer Boulevard,Jamaica,NY,11434,,,False,7,False,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,48:00:00,0.0,Printer,,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,4,Queens,Springfield Gardens North
27,New York Public Library,New York Public Library,Grand Central,135 East 46th Street,New York,NY,10017,200.0,200.0,True,33,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,11:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,9.3,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/grand-central,1,Manhattan,Turtle Bay-East Midtown
97,Brooklyn Public Library,Brooklyn Public Library,Brighton Beach,202 Brighton Beach Avenue,Brooklyn,NY,11235,101.0,35.0,True,36,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.    Programming available in Russian, Spanish.",Y,,True,48:00:00,3.3,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/brightonbeach,3,Brooklyn,Brighton Beach
399,Department for the Aging,FORT GREENE COUNCIL,TERESA MOORE NEIGHBORHOOD SENIOR CENTER,2702 Linden Boulevard,Brooklyn,NY,11208,8.0,5.0,True,11,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,7:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,43:00:00,2.0,,,,Must be 60+ years of age to access,,https://www.fortgreenecouncil.org/fgc-nsc,3,Brooklyn,East New York
77,New York Public Library,New York Public Library,Terence Cardinal Cooke-Cathedral Branch,560 Lexington Avenue,New York,NY,10022,200.0,200.0,True,17,True,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,39:00:00,0.0,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/cathedral,1,Manhattan,Turtle Bay-East Midtown
284,Department for the Aging,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS NARROWS NEIGHBORHOOD SR CTR,933 54th Street,Brooklyn,NY,11219,93.0,63.0,True,4,False,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,Closed,Closed,,,Closed,Closed,"Programming available in Cantonese, Russian",Y,,True,40:00:00,0.0,,,,Must be 60+ years of age to access,,https://www.ccbq.org/what-we-do/family-and-community-services/seniorservices,3,Brooklyn,Borough Park
459,Department of Youth and Community Development,CAMBA,Penn-Wortman (Pennsylvania Avenue?Wortman Ave),895 Pennsylvania Avenue,Brooklyn,NY,11207,,,False,7,False,6:00 PM,9:00 PM,,,6:00 PM,9:00 PM,,,6:00 PM,9:00 PM,,,6:00 PM,9:00 PM,,,6:00 PM,9:00 PM,,,12:00 PM,4:30 PM,,,Closed,Closed,,Y,,True,19:30:00,0.0,Printer,,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters,3,Brooklyn,East New York
238,Department of Parks and Recreation,Department of Parks and Recreation,Highbridge,2301 Amsterdam Avenue,New York,NY,10032,43.0,6.0,True,9,False,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,63:00:00,19.5,Printer,,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,1,Manhattan,park-cemetery-etc-Manhattan
471,Department of Youth and Community Development,CAMBA,Sheepshead Bay,3679 Nostrand Avenue,Brooklyn,NY,11229,,,False,3,False,3:00 PM,10:00 PM,,,3:00 PM,10:00 PM,,,3:00 PM,10:00 PM,,,3:00 PM,10:00 PM,,,3:00 PM,10:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,35:00:00,0.0,Printer,,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters,3,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
92,New York Public Library,New York Public Library,Yorkville,222 East 79th Street,New York,NY,10075,200.0,200.0,True,36,True,11:00 AM,7:00 PM,,,10:00 AM,6:00 PM,,,11:00 AM,7:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",N,,True,46:00:00,2.0,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/yorkville,1,Manhattan,Lenox Hill-Roosevelt Island
449,Department of Youth and Community Development,Research Foundation of CUNY,Langston Hughes,301 Sutter Avenue,Brooklyn,NY,11212,,,False,9,True,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,N,,True,47:00:00,7.0,"Printer, Scanner, Projector",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://ares.mec.cuny.edu/spcd/cornerstone-initiatives/,3,Brooklyn,Brownsville
420,Department of Youth and Community Development,"University Settlement Society of New York, Inc.",Atlantic Terminal,501 Carlton Avenue,Brooklyn,NY,11238,,,False,6,True,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,20:00:00,0.0,"Printer, Projector, Music Recording Equipment",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.universitysettlement.org/us/programs/atlantic_terminal_community_cent/,3,Brooklyn,Fort Greene
32,New York Public Library,New York Public Library,Harry Belafonte 115th Street Library,203 West 115th Street,New York,NY,10026,200.0,200.0,True,33,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,46:00:00,2.9,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/115th-street,1,Manhattan,Central Harlem South
432,Department of Youth and Community Development,SCAN,Clinton,120 East 110th Street,Manhattan,NY,10029,100.0,10.0,True,10,False,10:00 AM,2:00 PM,6:00 PM,10:00 PM,10:00 AM,2:00 PM,6:00 PM,10:00 PM,10:00 AM,2:00 PM,6:00 PM,10:00 PM,10:00 AM,2:00 PM,6:00 PM,10:00 PM,10:00 AM,2:00 PM,6:00 PM,10:00 PM,10:00 AM,5:00 PM,,,Closed,Closed,,Y,,True,47:00:00,0.0,"Printer, Scanner",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.scanny.org/our-programs/,1,Manhattan,East Harlem South
390,Department for the Aging,BEDFORD PARK MULTI-SERVICE CENTER FOR SENIOR CITIZENS INC,SISTER ANNUNCIATA BETHELL NBRHD SR CTR,243 East 204th St,Bronx,NY,10458,33.0,30.0,True,13,False,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,8:30 AM,4:30 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,True,40:00:00,5.0,"Printer, Photocopier, Scanner, Fax",,,Must be 60+ years of age to access,,https://www.annunciata.org,2,Bronx,Bedford Park-Fordham North
281,Department for the Aging,COMMUNITY AGENCY FOR SENIOR CITIZENS INC,CASSIDY COLES NEIGHBORHOOD SENIOR CENTER,125 Cassidy Place,Staten Island,NY,10301,26.0,6.0,True,11,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in:  Spanish, Mandarin, Cantonese, Bengali, Russian",Y,,True,40:00:00,2.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://cascsiny.org/cassidy-coles/,5,Staten Island,West New Brighton-New Brighton-St. George
410,Department for the Aging,Visions/Services for the Blind and Visually Impaired,Visions Innovative Senior Center,135 West 23rd Street,Manhattan,NY,10011,117.0,12.0,True,6,False,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,55:00:00,5.0,Printer,,,Must be 60+ years of age to access,,https://www.visionsvcb.org/what-wedo/senior-center,1,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square
39,New York Public Library,New York Public Library,Jefferson Market,425 Avenue of the Americas,New York,NY,10011,70.0,70.0,True,31,True,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,54:00:00,0.4,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/jefferson-market,1,Manhattan,West Village
443,Department of Youth and Community Development,Catholic Charities (CCCS),Highbridge Gardens,1155 University Avenue,Bronx,NY,10452,60.0,25.0,True,14,True,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,0.0,"Printer, Scanner",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://cccsny.org/services/alianza-after-school-programs,2,Bronx,Highbridge
128,Brooklyn Public Library,Brooklyn Public Library,Macon,365 Lewis Avenue,Brooklyn,NY,11233,101.0,35.0,True,55,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,1:00 PM,5:00 PM,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Arabic, Spanish, Bengali, Creole, French, Russian.",Y,,True,57:00:00,19.6,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/macon,3,Brooklyn,Stuyvesant Heights
461,Department of Youth and Community Development,"PAL�(Police Athletic League, Inc.)���������",Polo Grounds,3005 Frederick Douglass Blvd,Manhattan,NY,10039,,,False,12,False,6:30 PM,8:00 PM,,,Closed,Closed,,,6:30 PM,8:00 PM,,,Closed,Closed,,,6:30 PM,8:00 PM,,,1:00 PM,3:00 PM,,,Closed,Closed,,Y,,True,6:30:00,15.0,Printers,,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.palnyc.org/manhattan/2016/8/2/polo-grounds,1,Manhattan,Central Harlem North-Polo Grounds
268,Department for the Aging,BAY RIDGE CENTER INC d/b/a BAY RIDGE CENTER,BAY RIDGE NEIGHBORHOOD SENIOR CENTER,411 Ovington Avenue,Brooklyn,NY,11209,300.0,20.0,True,7,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Language Line telephone interpretation service available as needed,Y,,True,40:00:00,2.0,"iPads, Printer, Wii, Smart Phones for Virtual Reality",,,Must be 60+ years of age to access,,https://www.bayridgecenter.com,3,Brooklyn,Bay Ridge
360,Department for the Aging,REGIONAL AID FOR INTERIM NEEDS INC,RAIN GUNHILL NEIGHBORHOOD SENIOR CENTER,3377 White Plains Road,Bronx,NY,10467,33.0,19.0,True,7,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,False,40:00:00,2.0,Printer,,,Must be 60+ years of age to access,,https://www.raininc.org/your-neighborhood-center,2,Bronx,Williamsbridge-Olinville
245,Department of Parks and Recreation,Department of Parks and Recreation,Owen Dolen,2551 Westchester Avenue,Bronx,NY,10461,87.0,29.0,True,10,False,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",N,,True,65:30:00,11.8,"Cameras, Chromebooks",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,2,Bronx,Van Nest-Morris Park-Westchester Square
100,Brooklyn Public Library,Brooklyn Public Library,Brownsville,61 Glenmore Avenue,Brooklyn,NY,11212,101.0,35.0,True,35,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,48:00:00,4.7,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/brownsville,3,Brooklyn,Brownsville
249,Department of Parks and Recreation,Department of Parks and Recreation,St. James,2530 Jerome Avenue,Bronx,NY,10468,116.0,37.0,True,12,True,Closed,Closed,,,11:30 AM,7:30 PM,,,11:30 AM,7:30 PM,,,11:30 AM,7:30 PM,,,11:30 AM,7:30 PM,,,9:00 AM,4:30 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,39:30:00,23.0,"Printer, Chromebooks",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,2,Bronx,Bedford Park-Fordham North
309,Department for the Aging,QUEENS COMMUNITY HOUSE INC.,FOREST HILLS NEIGHBORHOOD SENIOR CENTER,108-25 62nd Drive,Queens,NY,11375,95.0,23.0,True,7,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Russian; programming available in Russian",Y,,True,40:00:00,1.0,,,,Must be 60+ years of age to access,,https://www.qchnyc.org/locations,4,Queens,Forest Hills
180,Queens Library,Queens Library,Glen Oaks,256-04 Union Turnpike,Glen Oaks,NY,11004,20.0,20.0,True,24,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Gujarati, Hindi, Malayalam, Urdu.",Y,,True,44:00:00,2.5,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Glen Oaks,4,Queens,Glen Oaks-Floral Park-New Hyde Park
389,Department for the Aging,THE EDUCATIONAL ALLIANCE INC,SIROVICH ISC,331 East 12th Street,Manhattan,NY,10003,2.0,2.0,True,8,False,8:00 AM,7:00 PM,,,8:00 AM,7:00 PM,,,8:00 AM,9:00 PM,,,8:00 AM,9:00 PM,,,8:00 AM,6:00 PM,,,9:00 AM,3:00 PM,,,Closed,Closed,,Y,,True,64:00:00,5.0,,,,Must be 60+ years of age to access,,https://www.edalliance.org/our-programs/community-centers/sirovich,1,Manhattan,East Village
211,Queens Library,Queens Library,Ridgewood,20-12 Madison Street,Ridgewood,NY,11385,20.0,20.0,True,22,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Spanish,  Albanian, Arabic, Romanian, Serbian, Italian, Polish.",Partially,"Building is wheelchair accessible, but all levels may not be.",True,47:00:00,1.9,"Printer, Scanner",28.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Ridgewood,4,Queens,Ridgewood
